project3d:  Namespace(positionalargs=['2p9Ang_Yeast_Ribosome_sum_segLSU_masked_clip200.mrc'], help_to_html=False, sym='c1', orientgen='eman:delta=6:inc_mirror=1', outfile='test.hdf', smear=0, projector='standard', append=False, verbose=2, check=False, nofilecheck=False, postprocess=None, cuda=False, prethreshold=False, compressbits=0, ppid=-1, parallel=None)
e2project3.py command line arguments test.... PASSED
Generating and saving projections for  2p9Ang_Yeast_Ribosome_sum_segLSU_masked_clip200.mrc
0	0.00	0.00	0.00
1	0.00	6.00	0.00
2	57.40	6.00	0.00
3	114.80	6.00	0.00
4	172.20	6.00	0.00
5	-130.40	6.00	0.00
6	-73.00	6.00	0.00
7	-15.60	6.00	0.00
8	0.00	12.00	0.00
9	28.86	12.00	0.00
10	57.72	12.00	0.00
11	86.58	12.00	0.00
12	115.43	12.00	0.00
13	144.29	12.00	0.00
14	173.15	12.00	0.00
15	-157.99	12.00	0.00
16	-129.13	12.00	0.00
17	-100.27	12.00	0.00
18	-71.42	12.00	0.00
19	-42.56	12.00	0.00
20	-13.70	12.00	0.00
21	0.00	18.00	0.00
22	19.42	18.00	0.00
23	38.83	18.00	0.00
24	58.25	18.00	0.00
25	77.67	18.00	0.00
26	97.08	18.00	0.00
27	116.50	18.00	0.00
28	135.91	18.00	0.00
29	155.33	18.00	0.00
30	174.75	18.00	0.00
31	-165.84	18.00	0.00
32	-146.42	18.00	0.00
33	-127.00	18.00	0.00
34	-107.59	18.00	0.00
35	-88.17	18.00	0.00
36	-68.75	18.00	0.00
37	-49.34	18.00	0.00
38	-29.92	18.00	0.00
39	-10.50	18.00	0.00
40	0.00	24.00	0.00
41	14.75	24.00	0.00
42	29.50	24.00	0.00
43	44.25	24.00	0.00
44	59.01	24.00	0.00
45	73.76	24.00	0.00
46	88.51	24.00	0.00
47	103.26	24.00	0.00
48	118.01	24.00	0.00
49	132.76	24.00	0.00
50	147.52	24.00	0.00
51	162.27	24.00	0.00
52	177.02	24.00	0.00
53	-168.23	24.00	0.00
54	-153.48	24.00	0.00
55	-138.73	24.00	0.00
56	-123.98	24.00	0.00
57	-109.22	24.00	0.00
58	-94.47	24.00	0.00
59	-79.72	24.00	0.00
60	-64.97	24.00	0.00
61	-50.22	24.00	0.00
62	-35.47	24.00	0.00
63	-20.71	24.00	0.00
64	-5.96	24.00	0.00
65	0.00	30.00	0.00
66	12.00	30.00	0.00
67	24.00	30.00	0.00
68	36.00	30.00	0.00
69	48.00	30.00	0.00
70	60.00	30.00	0.00
71	72.00	30.00	0.00
72	84.00	30.00	0.00
73	96.00	30.00	0.00
74	108.00	30.00	0.00
75	120.00	30.00	0.00
76	132.00	30.00	0.00
77	144.00	30.00	0.00
78	156.00	30.00	0.00
79	168.00	30.00	0.00
80	180.00	30.00	0.00
81	-168.00	30.00	0.00
82	-156.00	30.00	0.00
83	-144.00	30.00	0.00
84	-132.00	30.00	0.00
85	-120.00	30.00	0.00
86	-108.00	30.00	0.00
87	-96.00	30.00	0.00
88	-84.00	30.00	0.00
89	-72.00	30.00	0.00
90	-60.00	30.00	0.00
91	-48.00	30.00	0.00
92	-36.00	30.00	0.00
93	-24.00	30.00	0.00
94	-12.00	30.00	0.00
95	0.00	36.00	0.00
96	10.21	36.00	0.00
97	20.42	36.00	0.00
98	30.62	36.00	0.00
99	40.83	36.00	0.00
100	51.04	36.00	0.00
101	61.25	36.00	0.00
102	71.45	36.00	0.00
103	81.66	36.00	0.00
104	91.87	36.00	0.00
105	102.08	36.00	0.00
106	112.29	36.00	0.00
107	122.49	36.00	0.00
108	132.70	36.00	0.00
109	142.91	36.00	0.00
110	153.12	36.00	0.00
111	163.32	36.00	0.00
112	173.53	36.00	0.00
113	-176.26	36.00	0.00
114	-166.05	36.00	0.00
115	-155.84	36.00	0.00
116	-145.64	36.00	0.00
117	-135.43	36.00	0.00
118	-125.22	36.00	0.00
119	-115.01	36.00	0.00
120	-104.80	36.00	0.00
