project3d:  Namespace(positionalargs=['2p9Ang_Yeast_Ribosome_sum_segLSU_masked_clip200.mrc'], help_to_html=False, sym='c1', orientgen='eman:delta=5:inc_mirror=1', outfile='test.hdf', smear=0, projector='standard', append=False, verbose=2, check=False, nofilecheck=False, postprocess=None, cuda=False, prethreshold=False, compressbits=0, ppid=-1, parallel=None)
e2project3.py command line arguments test.... PASSED
Generating and saving projections for  2p9Ang_Yeast_Ribosome_sum_segLSU_masked_clip200.mrc
0	0.00	0.00	0.00
1	0.00	5.00	0.00
2	57.37	5.00	0.00
3	114.74	5.00	0.00
4	172.11	5.00	0.00
5	-130.53	5.00	0.00
6	-73.16	5.00	0.00
7	-15.79	5.00	0.00
8	0.00	10.00	0.00
9	28.79	10.00	0.00
10	57.59	10.00	0.00
11	86.38	10.00	0.00
12	115.18	10.00	0.00
13	143.97	10.00	0.00
14	172.76	10.00	0.00
15	-158.44	10.00	0.00
16	-129.65	10.00	0.00
17	-100.86	10.00	0.00
18	-72.06	10.00	0.00
19	-43.27	10.00	0.00
20	-14.47	10.00	0.00
21	0.00	15.00	0.00
22	19.32	15.00	0.00
23	38.64	15.00	0.00
24	57.96	15.00	0.00
25	77.27	15.00	0.00
26	96.59	15.00	0.00
27	115.91	15.00	0.00
28	135.23	15.00	0.00
29	154.55	15.00	0.00
30	173.87	15.00	0.00
31	-166.81	15.00	0.00
32	-147.50	15.00	0.00
33	-128.18	15.00	0.00
34	-108.86	15.00	0.00
35	-89.54	15.00	0.00
36	-70.22	15.00	0.00
37	-50.90	15.00	0.00
38	-31.59	15.00	0.00
39	-12.27	15.00	0.00
40	0.00	20.00	0.00
41	14.62	20.00	0.00
42	29.24	20.00	0.00
43	43.86	20.00	0.00
44	58.48	20.00	0.00
45	73.10	20.00	0.00
46	87.71	20.00	0.00
47	102.33	20.00	0.00
48	116.95	20.00	0.00
49	131.57	20.00	0.00
50	146.19	20.00	0.00
51	160.81	20.00	0.00
52	175.43	20.00	0.00
53	-169.95	20.00	0.00
54	-155.33	20.00	0.00
55	-140.71	20.00	0.00
56	-126.10	20.00	0.00
57	-111.48	20.00	0.00
58	-96.86	20.00	0.00
59	-82.24	20.00	0.00
60	-67.62	20.00	0.00
61	-53.00	20.00	0.00
62	-38.38	20.00	0.00
63	-23.76	20.00	0.00
64	-9.14	20.00	0.00
65	0.00	25.00	0.00
66	11.83	25.00	0.00
67	23.66	25.00	0.00
68	35.49	25.00	0.00
69	47.32	25.00	0.00
70	59.16	25.00	0.00
71	70.99	25.00	0.00
72	82.82	25.00	0.00
73	94.65	25.00	0.00
74	106.48	25.00	0.00
75	118.31	25.00	0.00
76	130.14	25.00	0.00
77	141.97	25.00	0.00
78	153.80	25.00	0.00
79	165.63	25.00	0.00
80	177.47	25.00	0.00
81	-170.70	25.00	0.00
82	-158.87	25.00	0.00
83	-147.04	25.00	0.00
84	-135.21	25.00	0.00
