project3d:  Namespace(positionalargs=['PostProcess/job014/postprocess_masked.mrc'], help_to_html=False, sym='c1', orientgen='eman:delta=2:inc_mirror=1', outfile='PSII_delta2.hdf', smear=0, projector='standard', append=False, verbose=2, check=False, nofilecheck=False, postprocess=None, cuda=False, prethreshold=False, compressbits=0, ppid=-1, parallel=None)
e2project3.py command line arguments test.... PASSED
Generating and saving projections for  PostProcess/job014/postprocess_masked.mrc
0	0.00	0.00	0.00
1	0.00	2.00	0.00
2	57.31	2.00	0.00
3	114.61	2.00	0.00
4	171.92	2.00	0.00
5	-130.77	2.00	0.00
6	-73.46	2.00	0.00
7	-16.16	2.00	0.00
8	0.00	4.00	0.00
9	28.67	4.00	0.00
10	57.34	4.00	0.00
11	86.01	4.00	0.00
12	114.68	4.00	0.00
13	143.36	4.00	0.00
14	172.03	4.00	0.00
15	-159.30	4.00	0.00
16	-130.63	4.00	0.00
17	-101.96	4.00	0.00
18	-73.29	4.00	0.00
19	-44.62	4.00	0.00
20	-15.95	4.00	0.00
21	0.00	6.00	0.00
22	19.13	6.00	0.00
23	38.27	6.00	0.00
24	57.40	6.00	0.00
25	76.53	6.00	0.00
26	95.67	6.00	0.00
27	114.80	6.00	0.00
28	133.93	6.00	0.00
29	153.07	6.00	0.00
30	172.20	6.00	0.00
31	-168.66	6.00	0.00
32	-149.53	6.00	0.00
33	-130.40	6.00	0.00
34	-111.26	6.00	0.00
35	-92.13	6.00	0.00
36	-73.00	6.00	0.00
37	-53.86	6.00	0.00
38	-34.73	6.00	0.00
39	-15.60	6.00	0.00
40	0.00	8.00	0.00
41	14.37	8.00	0.00
42	28.74	8.00	0.00
43	43.11	8.00	0.00
44	57.48	8.00	0.00
45	71.85	8.00	0.00
46	86.22	8.00	0.00
47	100.59	8.00	0.00
48	114.96	8.00	0.00
49	129.34	8.00	0.00
50	143.71	8.00	0.00
51	158.08	8.00	0.00
52	172.45	8.00	0.00
53	-173.18	8.00	0.00
54	-158.81	8.00	0.00
55	-144.44	8.00	0.00
56	-130.07	8.00	0.00
57	-115.70	8.00	0.00
58	-101.33	8.00	0.00
59	-86.96	8.00	0.00
60	-72.59	8.00	0.00
61	-58.22	8.00	0.00
62	-43.85	8.00	0.00
63	-29.48	8.00	0.00
64	-15.11	8.00	0.00
65	0.00	10.00	0.00
66	11.52	10.00	0.00
67	23.04	10.00	0.00
68	34.55	10.00	0.00
69	46.07	10.00	0.00
70	57.59	10.00	0.00
71	69.11	10.00	0.00
72	80.62	10.00	0.00
73	92.14	10.00	0.00
74	103.66	10.00	0.00
75	115.18	10.00	0.00
76	126.69	10.00	0.00
77	138.21	10.00	0.00
78	149.73	10.00	0.00
79	161.25	10.00	0.00
80	172.76	10.00	0.00
81	-175.72	10.00	0.00
82	-164.20	10.00	0.00
83	-152.68	10.00	0.00
84	-141.17	10.00	0.00
85	-129.65	10.00	0.00
86	-118.13	10.00	0.00
87	-106.61	10.00	0.00
88	-95.10	10.00	0.00
