project3d:  Namespace(positionalargs=['2p9Ang_Yeast_Ribosome_sum_segLSU_masked_clip200.mrc'], help_to_html=False, sym='c1', orientgen='eman:delta=9:inc_mirror=1', outfile='test_part1.hdf', smear=0, projector='standard', append=False, verbose=2, check=False, nofilecheck=False, postprocess=None, cuda=False, prethreshold=False, compressbits=0, ppid=-1, parallel=None)
e2project3.py command line arguments test.... PASSED
Generating and saving projections for  2p9Ang_Yeast_Ribosome_sum_segLSU_masked_clip200.mrc
0	0.00	0.00	0.00
1	0.00	9.00	0.00
2	57.53	9.00	0.00
3	115.06	9.00	0.00
4	172.60	9.00	0.00
5	-129.87	9.00	0.00
6	-72.34	9.00	0.00
7	-14.81	9.00	0.00
8	0.00	18.00	0.00
9	29.12	18.00	0.00
10	58.25	18.00	0.00
11	87.37	18.00	0.00
12	116.50	18.00	0.00
13	145.62	18.00	0.00
14	174.75	18.00	0.00
15	-156.13	18.00	0.00
16	-127.00	18.00	0.00
17	-97.88	18.00	0.00
18	-68.75	18.00	0.00
19	-39.63	18.00	0.00
20	-10.50	18.00	0.00
21	0.00	27.00	0.00
22	19.82	27.00	0.00
23	39.65	27.00	0.00
24	59.47	27.00	0.00
25	79.30	27.00	0.00
26	99.12	27.00	0.00
27	118.95	27.00	0.00
28	138.77	27.00	0.00
29	158.59	27.00	0.00
30	178.42	27.00	0.00
31	-161.76	27.00	0.00
32	-141.93	27.00	0.00
33	-122.11	27.00	0.00
34	-102.29	27.00	0.00
35	-82.46	27.00	0.00
36	-62.64	27.00	0.00
37	-42.81	27.00	0.00
38	-22.99	27.00	0.00
39	0.00	36.00	0.00
40	15.31	36.00	0.00
41	30.62	36.00	0.00
42	45.94	36.00	0.00
43	61.25	36.00	0.00
44	76.56	36.00	0.00
45	91.87	36.00	0.00
46	107.18	36.00	0.00
47	122.49	36.00	0.00
48	137.81	36.00	0.00
49	153.12	36.00	0.00
50	168.43	36.00	0.00
51	-176.26	36.00	0.00
52	-160.95	36.00	0.00
53	-145.64	36.00	0.00
54	-130.32	36.00	0.00
55	-115.01	36.00	0.00
56	-99.70	36.00	0.00
57	-84.39	36.00	0.00
58	-69.08	36.00	0.00
59	-53.77	36.00	0.00
60	-38.45	36.00	0.00
61	-23.14	36.00	0.00
62	-7.83	36.00	0.00
63	0.00	45.00	0.00
64	12.73	45.00	0.00
65	25.46	45.00	0.00
66	38.18	45.00	0.00
67	50.91	45.00	0.00
68	63.64	45.00	0.00
69	76.37	45.00	0.00
70	89.10	45.00	0.00
71	101.82	45.00	0.00
72	114.55	45.00	0.00
73	127.28	45.00	0.00
74	140.01	45.00	0.00
75	152.74	45.00	0.00
76	165.46	45.00	0.00
77	178.19	45.00	0.00
78	-169.08	45.00	0.00
79	-156.35	45.00	0.00
80	-143.63	45.00	0.00
81	-130.90	45.00	0.00
82	-118.17	45.00	0.00
83	-105.44	45.00	0.00
84	-92.71	45.00	0.00
85	-79.99	45.00	0.00
86	-67.26	45.00	0.00
87	-54.53	45.00	0.00
88	-41.80	45.00	0.00
89	-29.07	45.00	0.00
90	-16.35	45.00	0.00
91	-3.62	45.00	0.00
92	0.00	54.00	0.00
93	11.12	54.00	0.00
94	22.25	54.00	0.00
95	33.37	54.00	0.00
96	44.50	54.00	0.00
97	55.62	54.00	0.00
98	66.75	54.00	0.00
99	77.87	54.00	0.00
100	89.00	54.00	0.00
101	100.12	54.00	0.00
102	111.25	54.00	0.00
103	122.37	54.00	0.00
104	133.50	54.00	0.00
105	144.62	54.00	0.00
106	155.74	54.00	0.00
107	166.87	54.00	0.00
108	177.99	54.00	0.00
109	-170.88	54.00	0.00
110	-159.76	54.00	0.00
111	-148.63	54.00	0.00
112	-137.51	54.00	0.00
113	-126.38	54.00	0.00
114	-115.26	54.00	0.00
115	-104.13	54.00	0.00
116	-93.01	54.00	0.00
117	-81.88	54.00	0.00
118	-70.76	54.00	0.00
119	-59.64	54.00	0.00
120	-48.51	54.00	0.00
121	-37.39	54.00	0.00
122	-26.26	54.00	0.00
123	-15.14	54.00	0.00
124	-4.01	54.00	0.00
125	0.00	63.00	0.00
126	10.10	63.00	0.00
127	20.20	63.00	0.00
128	30.30	63.00	0.00
129	40.40	63.00	0.00
130	50.50	63.00	0.00
131	60.61	63.00	0.00
132	70.71	63.00	0.00
133	80.81	63.00	0.00
134	90.91	63.00	0.00
135	101.01	63.00	0.00
136	111.11	63.00	0.00
137	121.21	63.00	0.00
138	131.31	63.00	0.00
139	141.41	63.00	0.00
140	151.51	63.00	0.00
141	161.61	63.00	0.00
142	171.72	63.00	0.00
143	-178.18	63.00	0.00
144	-168.08	63.00	0.00
145	-157.98	63.00	0.00
146	-147.88	63.00	0.00
147	-137.78	63.00	0.00
148	-127.68	63.00	0.00
149	-117.58	63.00	0.00
150	-107.48	63.00	0.00
151	-97.38	63.00	0.00
152	-87.27	63.00	0.00
153	-77.17	63.00	0.00
154	-67.07	63.00	0.00
155	-56.97	63.00	0.00
156	-46.87	63.00	0.00
157	-36.77	63.00	0.00
158	-26.67	63.00	0.00
159	-16.57	63.00	0.00
160	-6.47	63.00	0.00
161	0.00	72.00	0.00
162	9.46	72.00	0.00
163	18.93	72.00	0.00
164	28.39	72.00	0.00
165	37.85	72.00	0.00
166	47.32	72.00	0.00
167	56.78	72.00	0.00
168	66.24	72.00	0.00
169	75.71	72.00	0.00
170	85.17	72.00	0.00
171	94.63	72.00	0.00
172	104.09	72.00	0.00
173	113.56	72.00	0.00
174	123.02	72.00	0.00
175	132.48	72.00	0.00
176	141.95	72.00	0.00
177	151.41	72.00	0.00
178	160.87	72.00	0.00
179	170.34	72.00	0.00
180	179.80	72.00	0.00
181	-170.74	72.00	0.00
182	-161.27	72.00	0.00
183	-151.81	72.00	0.00
184	-142.35	72.00	0.00
185	-132.88	72.00	0.00
186	-123.42	72.00	0.00
187	-113.96	72.00	0.00
188	-104.49	72.00	0.00
189	-95.03	72.00	0.00
190	-85.57	72.00	0.00
191	-76.11	72.00	0.00
192	-66.64	72.00	0.00
193	-57.18	72.00	0.00
194	-47.72	72.00	0.00
195	-38.25	72.00	0.00
196	-28.79	72.00	0.00
197	-19.33	72.00	0.00
198	-9.86	72.00	0.00
199	0.00	81.00	0.00
200	9.11	81.00	0.00
201	18.22	81.00	0.00
202	27.34	81.00	0.00
203	36.45	81.00	0.00
204	45.56	81.00	0.00
205	54.67	81.00	0.00
206	63.79	81.00	0.00
207	72.90	81.00	0.00
208	82.01	81.00	0.00
209	91.12	81.00	0.00
210	100.23	81.00	0.00
211	109.35	81.00	0.00
212	118.46	81.00	0.00
213	127.57	81.00	0.00
214	136.68	81.00	0.00
215	145.79	81.00	0.00
216	154.91	81.00	0.00
217	164.02	81.00	0.00
218	173.13	81.00	0.00
219	-177.76	81.00	0.00
220	-168.64	81.00	0.00
221	-159.53	81.00	0.00
222	-150.42	81.00	0.00
223	-141.31	81.00	0.00
224	-132.20	81.00	0.00
225	-123.08	81.00	0.00
226	-113.97	81.00	0.00
227	-104.86	81.00	0.00
228	-95.75	81.00	0.00
229	-86.63	81.00	0.00
230	-77.52	81.00	0.00
231	-68.41	81.00	0.00
232	-59.30	81.00	0.00
233	-50.19	81.00	0.00
234	-41.07	81.00	0.00
235	-31.96	81.00	0.00
236	-22.85	81.00	0.00
237	-13.74	81.00	0.00
238	-4.62	81.00	0.00
239	0.00	90.00	0.00
240	9.00	90.00	0.00
241	18.00	90.00	0.00
242	27.00	90.00	0.00
243	36.00	90.00	0.00
244	45.00	90.00	0.00
245	54.00	90.00	0.00
246	63.00	90.00	0.00
247	72.00	90.00	0.00
248	81.00	90.00	0.00
249	90.00	90.00	0.00
250	99.00	90.00	0.00
251	108.00	90.00	0.00
252	117.00	90.00	0.00
253	126.00	90.00	0.00
254	135.00	90.00	0.00
255	144.00	90.00	0.00
256	153.00	90.00	0.00
257	162.00	90.00	0.00
258	171.00	90.00	0.00
259	180.00	90.00	0.00
260	-171.00	90.00	0.00
261	-162.00	90.00	0.00
262	-153.00	90.00	0.00
263	-144.00	90.00	0.00
264	-135.00	90.00	0.00
265	-126.00	90.00	0.00
266	-117.00	90.00	0.00
267	-108.00	90.00	0.00
268	-99.00	90.00	0.00
269	-90.00	90.00	0.00
270	-81.00	90.00	0.00
271	-72.00	90.00	0.00
272	-63.00	90.00	0.00
273	-54.00	90.00	0.00
274	-45.00	90.00	0.00
275	-36.00	90.00	0.00
276	-27.00	90.00	0.00
277	-18.00	90.00	0.00
278	-9.00	90.00	0.00
279	0.00	99.00	0.00
280	9.11	99.00	0.00
281	18.22	99.00	0.00
282	27.34	99.00	0.00
283	36.45	99.00	0.00
284	45.56	99.00	0.00
285	54.67	99.00	0.00
286	63.79	99.00	0.00
287	72.90	99.00	0.00
288	82.01	99.00	0.00
289	91.12	99.00	0.00
290	100.23	99.00	0.00
291	109.35	99.00	0.00
292	118.46	99.00	0.00
293	127.57	99.00	0.00
294	136.68	99.00	0.00
295	145.79	99.00	0.00
296	154.91	99.00	0.00
297	164.02	99.00	0.00
298	173.13	99.00	0.00
