project3d:  Namespace(positionalargs=['210kd_masked.mrc'], help_to_html=False, sym='c1', orientgen='eman:delta=4:inc_mirror=1', outfile='delta4.hdf', smear=0, projector='standard', append=False, verbose=2, check=False, nofilecheck=False, postprocess=None, cuda=False, prethreshold=False, compressbits=0, ppid=-1, parallel=None)
e2project3.py command line arguments test.... PASSED
Generating and saving projections for  210kd_masked.mrc
0	0.00	0.00	0.00
1	0.00	4.00	0.00
2	57.34	4.00	0.00
3	114.68	4.00	0.00
4	172.03	4.00	0.00
5	-130.63	4.00	0.00
6	-73.29	4.00	0.00
7	-15.95	4.00	0.00
8	0.00	8.00	0.00
9	28.74	8.00	0.00
10	57.48	8.00	0.00
11	86.22	8.00	0.00
12	114.96	8.00	0.00
13	143.71	8.00	0.00
14	172.45	8.00	0.00
15	-158.81	8.00	0.00
16	-130.07	8.00	0.00
17	-101.33	8.00	0.00
18	-72.59	8.00	0.00
19	-43.85	8.00	0.00
20	-15.11	8.00	0.00
21	0.00	12.00	0.00
22	19.24	12.00	0.00
23	38.48	12.00	0.00
24	57.72	12.00	0.00
25	76.96	12.00	0.00
26	96.19	12.00	0.00
27	115.43	12.00	0.00
28	134.67	12.00	0.00
29	153.91	12.00	0.00
30	173.15	12.00	0.00
31	-167.61	12.00	0.00
32	-148.37	12.00	0.00
33	-129.13	12.00	0.00
34	-109.89	12.00	0.00
35	-90.65	12.00	0.00
36	-71.42	12.00	0.00
37	-52.18	12.00	0.00
38	-32.94	12.00	0.00
39	-13.70	12.00	0.00
40	0.00	16.00	0.00
41	14.51	16.00	0.00
42	29.02	16.00	0.00
43	43.54	16.00	0.00
44	58.05	16.00	0.00
45	72.56	16.00	0.00
46	87.07	16.00	0.00
47	101.58	16.00	0.00
48	116.09	16.00	0.00
49	130.61	16.00	0.00
50	145.12	16.00	0.00
51	159.63	16.00	0.00
52	174.14	16.00	0.00
53	-171.35	16.00	0.00
54	-156.83	16.00	0.00
55	-142.32	16.00	0.00
56	-127.81	16.00	0.00
57	-113.30	16.00	0.00
58	-98.79	16.00	0.00
59	-84.28	16.00	0.00
60	-69.76	16.00	0.00
61	-55.25	16.00	0.00
62	-40.74	16.00	0.00
63	-26.23	16.00	0.00
64	-11.72	16.00	0.00
65	0.00	20.00	0.00
66	11.70	20.00	0.00
67	23.39	20.00	0.00
